TipoOperadora|Operadora|Código|GrupoEconomico|Ano|Receita|DespAdmin|DespAssist|ResseguroCedido
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2004|0|0|0|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2005|0|0|0|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2006|0|0|0|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2007|0|0|0|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2008|0|0|0|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2009|0|4872007|0|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2010|95270|1850360|39945|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2011|543789|2459905|589934|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2012|2313284|2374054|2304859|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2013|9940696|2802857|14355061|0
Medicina de Grupo|416924-INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVI|416924||2014|479794|407696|138161|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2001|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2002|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2003|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2004|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2005|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2006|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2007|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2008|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2009|NA|0|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2010|NA|261769|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2011|NA|21488|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2012|NA|8554|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2013|NA|13066|NA|0
Medicina de Grupo|417246-FUNDAÇÃO USISAÚDE|417246||2014|NA|8951|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2001|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2002|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2003|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2004|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2005|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2006|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2007|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2008|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2009|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2010|NA|14226|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2011|NA|7682|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2012|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2013|NA|0|NA|0
Medicina de Grupo|417335-VIDHAMED SAÚDE LTDA|417335||2014|NA|0|NA|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2001|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2002|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2003|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2004|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2005|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2006|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2007|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2008|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2009|0|0|0|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2010|80543|1358034|91344|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2011|695415|565099|484221|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2012|776708|324210|400942|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2013|758487|298202|346348|0
Medicina de Grupo|417475-PRONTO SOCORRO CONDE DE MOREIRA LIMA|417475||2014|782656|262355|565404|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2001|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2002|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2003|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2004|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2005|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2006|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2007|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2008|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2009|0|0|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2010|0|255|0|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2011|11989763|1258495|9192015|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2012|29046947|3868695|20122949|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2013|11262962|1616194|9026922|0
Medicina de Grupo|417483-CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚ|417483||2014|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2001|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2002|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2003|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2004|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2005|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2006|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2007|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2008|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2009|0|0|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2010|0|12692|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2011|0|352801|0|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2012|302236|404890|54110|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2013|14241027|1818682|11309698|0
Medicina de Grupo|417491-PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE|417491||2014|47558999|2117547|44722569|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2001|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2002|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2003|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2004|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2005|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2006|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2007|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2008|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2009|0|0|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2010|0|1|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2011|0|25320|0|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2012|61043329|4859344|50043469|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2013|100774306|9069280|80256914|0
Medicina de Grupo|417530-ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊ|417530||2014|57064157|7947335|38996198|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2001|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2002|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2003|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2004|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2005|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2006|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2007|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2008|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2009|0|0|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2010|0|259319|0|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2011|2513911|449769|2051698|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2012|4513315|572987|3568276|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2013|5291123|1069831|4060097|0
Medicina de Grupo|417653-PLADISA - PLANO DIVINO DE SAÚDE|417653||2014|5373086|1469025|3594858|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2001|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2002|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2003|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2004|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2005|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2006|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2007|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2008|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2009|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2010|0|0|0|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2011|18667|579|1854|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2012|1264188|373154|640780|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2013|3871985|985866|1379349|0
Medicina de Grupo|417823-PREMIUM SAÚDE LTDA|417823||2014|6961717|1267400|2492815|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2001|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2002|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2003|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2004|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2005|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2006|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2007|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2008|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2009|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2010|0|0|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2011|0|908|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2012|0|56|0|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2013|29489092|2506685|26252134|0
Medicina de Grupo|417947-ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO|417947||2014|38319591|3396179|32072578|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2001|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2002|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2003|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2004|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2005|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2006|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2007|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2008|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2009|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2010|0|0|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2011|0|6626|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2012|0|57404|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2013|0|73020|0|0
Medicina de Grupo|418021-ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA|418021||2014|192192241|8350970|158370790|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2001|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2002|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2003|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2004|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2005|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2006|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2007|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2008|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2009|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2010|0|0|0|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2011|156342|2168303|19067|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2012|3062071|2768089|1719664|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2013|9388777|3854190|6564622|0
Medicina de Grupo|418137-UNIX - SAÚDE LTDA|418137||2014|16049365|4614752|10929870|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2001|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2002|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2003|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2004|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2005|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2006|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2007|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2008|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2009|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2010|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2011|0|0|0|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2012|6763097|772626|4618658|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2013|24623682|4737173|16331862|0
Medicina de Grupo|418170-QUALLITY SAÚDE ASSISTÊNCIA MÉDICA AMBULATO|418170||2014|33258679|5060989|28801536|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2001|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2002|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2003|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2004|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2005|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2006|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2007|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2008|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2009|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2010|NA|0|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2011|NA|2842|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2012|NA|25804|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2013|NA|30516|NA|0
Medicina de Grupo|418218-ASSOCIAÇÃO SAÚDE RURAL ALEGRETE|418218||2014|NA|36787|NA|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2001|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2002|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2003|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2004|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2005|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2006|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2007|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2008|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2009|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2010|0|0|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2011|0|1227|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2012|0|2319|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2013|0|755|0|0
Medicina de Grupo|418226-OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LT|418226||2014|38936|31711|4217|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2001|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2002|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2003|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2004|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2005|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2006|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2007|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2008|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2009|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2010|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2011|NA|19856|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2012|NA|4632|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2013|NA|0|NA|0
Medicina de Grupo|418331-ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE|418331||2014|NA|0|NA|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2001|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2002|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2003|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2004|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2005|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2006|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2007|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2008|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2009|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2010|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2011|0|0|0|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2012|3525759|894902|3114439|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2013|7236029|1191398|6649509|0
Medicina de Grupo|418501-FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR|418501||2014|7891911|1179805|7103101|0
Medicina de Grupo|418587-AMHA SAUDE S/A|418587||2001|0|0|0|0
Medicina de Grupo|418587-AMHA SAUDE S/A|418587||2002|0|0|0|0
Medicina de Grupo|418587-AMHA SAUDE S/A|418587||2003|0|0|0|0
Medicina de Grupo|418587-AMHA SAUDE S/A|418587||2004|0|0|0|0
Medicina de Grupo|418587-AMHA SAUDE S/A|418587||2005|0|0|0|0
